timestamp,util_pct,mem_used_mib,power_w,temp_c
1784969003,54,2979,148.35,41
1784969004,58,2979,151.08,41
1784969005,53,2979,146.92,41
1784969006,59,2979,149.12,41
1784969007,68,2979,148.76,41
1784969009,64,2979,145.39,41
1784969010,59,2979,149.40,41
1784969011,63,2979,148.48,41
1784969012,64,2979,149.04,41
1784969013,66,2979,151.28,41
1784969014,61,2979,151.38,41
1784969015,70,2979,151.61,41
1784969016,67,2979,156.02,41
1784969017,64,2979,155.22,41
1784969018,67,2979,154.64,41
1784969019,66,2979,155.62,41
1784969021,68,2979,156.18,41
1784969022,57,2979,154.67,41
1784969023,66,2979,154.46,41
1784969024,68,2979,155.31,41
1784969025,65,2979,152.24,41
1784969026,68,2979,157.00,41
1784969027,65,2979,156.56,41
1784969028,69,2979,155.31,41
1784969029,70,2979,155.37,41
1784969030,72,2979,153.61,41
1784969031,73,2979,153.51,41
1784969032,69,2979,155.13,41
1784969034,69,2979,157.97,41
1784969035,69,2979,152.87,41
1784969036,70,2979,154.61,41
1784969037,71,2979,156.58,41
1784969038,72,2979,156.90,41
1784969039,75,2979,157.19,41
1784969040,70,2979,155.51,41
1784969041,71,2979,156.84,41
1784969042,71,2979,153.42,41
