timestamp,util_pct,mem_used_mib,power_w,temp_c
1786949331,68,8388,171.92,43
1786949332,68,8388,172.97,43
1786949334,70,8388,173.19,43
1786949335,68,8388,172.82,43
1786949336,68,8388,173.11,43
1786949337,66,8388,171.94,43
1786949338,71,8388,173.55,43
1786949339,71,8388,173.07,43
1786949340,66,8388,171.16,43
1786949341,66,8388,171.00,43
1786949342,69,8388,173.63,43
1786949343,70,8388,172.10,43
1786949344,67,8388,170.66,43
1786949345,71,8388,173.60,43
1786949346,68,8388,167.89,43
1786949348,69,8388,174.16,43
1786949349,71,8388,173.84,43
1786949350,71,8388,172.98,43
1786949351,69,8388,174.61,43
1786949352,71,8388,174.04,43
1786949353,70,8388,173.56,43
1786949354,67,8388,173.18,43
1786949355,71,8388,171.03,43
1786949356,71,8388,174.27,43
1786949357,71,8388,174.38,43
1786949358,70,8388,174.23,43
1786949359,70,8388,174.34,43
1786949360,70,8388,173.42,43
1786949362,71,8388,173.63,43
1786949363,68,8388,172.89,43
1786949364,70,8388,171.74,43
1786949365,70,8388,173.19,43
1786949366,71,8388,173.98,43
1786949367,71,8388,173.87,43
1786949368,68,8388,172.21,43
1786949369,71,8388,173.36,43
1786949370,69,8388,171.83,42
1786949371,71,8388,173.01,42
1786949372,68,8388,172.38,42
1786949373,69,8388,171.00,42
1786949374,69,8388,172.38,42
1786949376,71,8388,173.02,42
1786949377,70,8388,174.47,42
1786949378,69,8388,166.26,42
1786949379,69,8388,173.58,42
1786949380,68,8388,171.91,42
1786949381,70,8388,173.42,42
1786949382,68,8388,172.01,42
1786949383,70,8388,172.69,42
1786949384,71,8388,171.37,42
1786949385,71,8388,174.71,42
1786949386,71,8388,173.00,42
1786949387,68,8388,173.49,42
1786949388,69,8388,171.86,42
1786949390,71,8388,172.05,42
1786949391,71,8388,173.97,42
1786949392,71,8388,174.44,42
1786949393,70,8388,174.37,42
1786949394,69,8388,174.10,42
1786949395,69,8388,172.57,42
1786949396,68,8388,172.11,42
1786949397,67,8388,171.88,42
1786949398,68,8388,172.21,42
1786949399,71,8388,171.01,42
1786949400,69,8388,172.17,42
1786949401,71,8388,173.73,42
1786949402,70,8388,169.99,42
1786949404,71,8388,173.23,42
1786949405,71,8388,174.23,42
1786949406,70,8388,172.85,42
1786949407,74,8388,163.91,42
1786949408,34,8388,158.58,41
1786949409,72,8388,156.35,42
1786949410,70,8388,164.44,41
1786949411,74,8388,140.87,42
1786949412,71,8388,166.24,42
1786949413,75,8388,141.46,41
1786949414,74,8388,167.18,42
1786949415,53,8388,143.39,41
1786949417,72,8388,165.66,41
1786949418,0,8388,142.07,40
1786949419,73,8388,162.33,41
1786949420,8,8388,152.13,40
1786949421,63,8388,158.85,41
1786949422,0,8388,136.95,40
1786949423,63,8388,155.66,41
1786949424,1,8388,133.67,40
1786949425,73,8388,144.37,41
1786949426,75,8388,169.88,41
1786949427,75,8388,169.14,41
1786949428,74,8388,168.79,41
1786949429,75,8388,168.21,41
1786949430,74,8388,168.03,41
1786949432,75,8388,168.14,41
1786949433,74,8388,160.90,41
1786949434,75,8388,168.12,41
1786949435,73,8388,167.78,41
1786949436,75,8388,166.71,41
1786949437,73,8388,165.79,41
1786949438,76,8388,165.11,41
1786949439,76,8388,164.97,41
1786949440,72,8388,158.24,41
1786949441,55,8388,156.17,41
1786949442,76,8388,156.96,41
1786949443,79,8388,153.33,41
1786949444,50,8388,137.81,40
1786949446,49,8388,137.74,40
1786949447,49,8388,137.55,40
1786949448,50,8388,137.25,40
1786949449,49,8388,137.38,40
1786949450,50,8388,137.19,40
1786949451,50,8388,137.95,40
1786949452,49,8388,137.00,40
1786949453,49,8388,137.37,40
1786949454,47,8388,137.43,40
1786949455,100,8388,181.15,41
1786949456,100,8388,209.80,42
1786949457,100,8388,209.74,42
1786949458,100,8388,210.36,42
1786949459,100,8388,208.94,42
1786949461,100,8388,210.98,42
1786949462,100,8388,209.48,42
1786949463,100,8388,209.99,42
1786949464,100,8388,210.01,43
1786949465,100,8388,210.75,43
1786949466,100,8388,210.30,43
1786949467,100,8388,210.02,43
1786949468,100,8388,209.84,43
1786949469,100,8388,211.07,43
1786949470,100,8388,210.66,43
1786949471,100,8388,210.86,43
1786949472,100,8388,210.93,43
1786949474,100,8388,212.34,43
1786949475,100,8388,210.70,43
1786949476,100,8388,211.16,43
1786949477,100,8388,210.21,43
1786949478,100,8388,211.22,43
1786949479,100,8388,210.43,43
1786949480,100,8388,209.88,43
1786949481,100,8388,211.50,44
1786949482,100,8388,210.32,44
1786949483,100,8388,210.23,44
1786949485,100,8388,209.48,44
1786949486,100,8388,211.40,44
1786949487,100,8388,212.14,44
1786949488,100,8388,210.24,44
1786949489,100,8388,211.29,44
1786949490,100,8388,211.32,44
1786949491,100,8388,212.00,44
1786949492,100,8388,211.69,44
1786949493,100,8388,211.96,44
1786949494,100,8388,212.26,44
1786949495,100,8388,211.64,44
1786949496,100,8388,211.62,44
1786949497,100,8388,205.23,44
1786949499,100,8388,212.15,44
1786949500,100,8388,212.29,44
1786949501,100,8388,211.84,44
1786949502,100,8388,211.59,44
1786949503,100,8388,212.08,45
1786949504,100,8388,212.35,45
1786949505,100,8388,211.86,45
1786949506,100,8388,211.94,45
1786949507,100,8388,210.67,45
1786949508,100,8388,211.77,45
1786949509,100,8388,211.92,45
1786949511,100,8388,212.81,45
1786949512,100,8388,212.44,45
1786949513,100,8388,211.80,45
1786949514,100,8388,213.89,45
1786949515,100,8388,212.35,45
1786949516,100,8388,212.08,45
1786949517,100,8388,211.72,45
1786949518,100,8388,213.05,45
1786949519,100,8388,212.16,45
1786949520,100,8388,212.63,45
1786949521,100,8388,211.87,45
1786949522,100,8388,213.73,45
1786949524,100,8388,212.64,45
1786949525,100,8388,212.30,45
1786949526,100,8388,212.81,45
1786949527,100,8388,213.77,45
1786949528,100,8388,213.15,45
1786949529,100,8388,213.42,46
1786949530,100,8388,213.22,46
1786949531,100,8388,214.05,46
1786949532,100,8388,212.29,46
1786949533,100,8388,212.83,46
1786949534,100,8388,212.52,46
1786949535,100,8388,214.62,46
1786949537,100,8388,213.41,46
1786949538,100,8388,212.97,46
1786949539,100,8388,212.64,46
1786949540,100,8388,213.62,46
1786949541,100,8388,213.99,46
1786949542,100,8388,214.04,46
1786949543,100,8388,213.96,46
1786949544,100,8388,215.09,46
1786949545,100,8388,212.98,46
1786949546,100,8388,214.99,46
1786949547,100,8388,213.78,46
1786949549,100,8388,215.56,46
1786949550,100,8388,215.80,46
1786949551,100,8388,213.82,46
1786949552,100,8388,213.93,46
1786949553,100,8388,215.26,46
1786949554,100,8388,215.51,46
1786949555,100,8388,215.69,46
1786949556,100,8388,214.76,46
1786949557,100,8388,216.18,46
1786949558,100,8388,216.03,46
1786949559,100,8388,213.61,46
1786949561,100,8388,215.79,46
1786949562,100,8388,214.47,46
1786949563,100,8388,215.38,46
1786949564,100,8388,214.21,47
1786949565,100,8388,215.18,47
1786949566,100,8388,214.78,47
1786949567,100,8388,214.56,47
1786949568,100,8388,212.52,47
1786949569,100,8388,215.44,47
1786949570,100,8388,214.05,47
1786949571,100,8388,216.27,47
1786949573,100,8388,216.19,47
1786949574,100,8388,216.60,47
1786949575,100,8388,214.58,47
1786949576,100,8388,216.13,47
1786949577,100,8388,217.59,47
1786949578,100,8388,215.78,47
1786949579,100,8388,217.01,47
1786949580,100,8388,216.08,47
1786949581,100,8388,216.85,47
1786949582,100,8388,219.22,47
1786949583,100,8388,219.40,47
1786949585,100,8388,220.28,47
1786949586,100,8388,219.33,47
1786949587,100,8388,224.76,47
1786949588,100,8388,225.46,47
1786949589,100,8388,227.44,47
1786949590,100,8388,219.37,47
1786949591,100,8388,211.11,47
1786949592,100,8388,206.88,47
1786949593,100,8388,207.94,47
1786949594,100,8388,208.86,47
1786949595,99,8388,207.38,47
1786949596,100,8388,207.02,47
1786949597,100,8388,202.99,47
1786949599,100,8388,204.02,47
1786949600,100,8388,207.10,47
1786949601,100,8388,204.06,47
1786949602,100,8388,206.04,47
1786949603,100,8388,206.04,47
1786949604,100,8388,205.10,47
1786949605,100,8388,204.19,47
1786949606,100,8388,205.26,47
1786949607,100,8388,205.35,47
1786949608,99,8388,203.24,47
1786949609,100,8388,204.88,47
1786949611,100,8388,205.98,47
1786949612,100,8388,204.44,47
1786949613,100,8388,203.07,47
1786949614,100,8388,202.04,47
1786949615,100,8388,201.79,47
1786949616,100,8388,201.16,47
1786949617,100,8388,197.33,47
1786949618,100,8388,198.54,47
1786949619,100,8388,194.79,47
1786949620,100,8388,193.21,47
1786949621,100,8388,185.80,46
1786949623,100,8388,184.49,46
1786949624,100,8388,185.90,46
1786949625,100,8388,183.90,46
1786949626,100,8388,185.35,46
1786949627,100,8388,182.93,46
1786949628,100,8388,183.91,46
1786949629,100,8388,183.63,46
1786949630,100,8388,183.73,46
1786949631,100,8388,184.31,46
1786949632,100,8388,183.98,46
1786949633,100,8388,180.85,46
1786949634,100,8388,181.46,46
1786949636,100,8388,181.46,46
1786949637,100,8388,184.19,46
1786949638,100,8388,182.74,46
1786949639,100,8388,182.93,46
1786949640,100,8388,182.80,46
